Datetag	Depth	348.3	351.6	354.9	358.3	361.6	364.9	368.2	371.5	374.9	378.2	381.5	384.8	388.1	391.5	394.8	398.1	401.5	404.8	408.1	411.4	414.8	418.1	421.4	424.8	428.1	431.4	434.8	438.1	441.4	444.7	448.1	451.4	454.7	458.1	461.4	464.7	468.1	471.4	474.8	478.1	481.4	484.8	488.1	491.4	494.8	498.1	501.4	504.8	508.1	511.4	514.8	518.1	521.5	524.8	528.1	531.5	534.8	538.2	541.5	544.8	548.2	551.5	554.9	558.2	561.5	564.9	568.2	571.5	574.9	578.2	581.6	584.9	588.2	591.6	594.9	598.3	601.6	604.9	608.3	611.6	614.9	618.3	621.6	625	628.3	631.6	635	638.3	641.6	645	648.3	651.6	655	658.3	661.6	665	668.3	671.6	675	678.3	681.6	685	688.3	691.6	695	698.3	701.6	704.9	708.3	711.6	714.9	718.3	721.6	724.9	728.2	731.5	734.9	738.2	741.5	744.8	748.2	751.5	754.8	758.1	761.4	764.8	768.1	771.4	774.7	778	781.3	784.6	788	791.3	794.6	797.9	801.2
12-Jun-17	0	41.46748317	44.32442023	45.18188728	46.18999467	50.06341149	56.04465961	59.55431556	58.79305177	60.0835132	61.02883988	59.54377395	58.20199898	62.62300266	64.83448165	70.05353245	85.3111923	99.01961343	104.8804129	108.6548257	112.5648634	115.22671	116.2435727	116.2829424	114.1252404	111.0203535	113.5921171	120.6132834	127.8320984	133.7318041	140.5636839	146.3700492	149.9946896	151.511805	154.1089875	155.6353186	155.1871508	154.9450447	156.648859	158.9282137	161.5145249	159.2753429	155.2592704	153.6758283	156.7105667	158.6734367	157.7522389	156.6946343	157.4729966	158.8494787	156.729307	152.9288894	151.9616266	154.7561866	157.5926209	159.1846417	161.0432788	161.2821758	160.2784302	160.1423262	160.9812195	161.4559643	161.7507822	160.2697856	158.843437	158.3808788	158.7541126	158.5152072	158.243945	158.1025499	158.2006089	158.7088605	156.8291874	153.066504	151.763184	151.8267295	152.1983151	152.7352629	153.0465068	151.9993534	149.9290661	148.4894725	147.3714689	146.2358764	145.1775301	143.8165385	143.4025032	144.374632	144.521718	143.1155937	141.5469288	139.0218204	136.1570614	134.8132926	135.6705869	138.1713173	138.4215926	138.1429106	137.3434843	136.5197493	135.9385164	132.6720055	126.8133218	122.0173363	121.508095	123.016755	123.3699803	123.2617154	123.7386196	123.6089986	119.9369844	110.8115005	101.618661	97.61799241	96.82298241	97.35676044	101.8999495	105.9582035	108.3931663	109.8195625	110.9944013	111.129503	109.5770934	101.6253802	85.1546861	73.14693544	79.11667625	93.06896429	102.4072558	104.872334	105.4398445	104.5704037	102.8623117	101.3544358	99.35486349	98.2678821	98.22555393	97.71549877
12-Jun-17	0.1	32.68377549	34.79853218	35.97305694	36.8760761	40.14778793	45.60625524	49.00642914	48.5418097	50.14001103	51.42932478	50.5600356	50.10900347	54.56803859	56.64098332	62.27741896	75.82193563	88.02329519	93.83497284	97.72268404	101.8430624	104.5539832	105.7473226	106.5532831	104.6549852	102.3948149	105.1684017	112.0059375	119.098586	124.9971454	131.6192993	137.5271387	141.2980364	143.127726	146.1017803	147.8002219	147.4579823	147.760729	149.7556725	152.0883223	154.7876739	152.9453604	149.0137366	147.5099182	151.0545981	152.924496	152.2022102	151.3880667	152.3627525	154.0358205	152.1182361	148.6583827	147.9701143	150.9984581	153.9165208	155.3144353	157.6002001	158.0105166	157.0788151	157.061021	158.2204168	158.6663495	158.9108707	157.8862257	156.4074052	155.9902459	156.494492	156.1908448	155.963204	156.0962176	156.1921962	156.3476818	154.8555626	151.2479198	149.6094013	149.9044593	150.4606773	150.6622574	150.8858496	149.8282222	147.6911669	146.0241102	144.9280018	143.8219552	142.9217137	141.6484542	141.2150805	142.4103035	142.5862284	141.1052715	139.4929396	137.1172908	134.1873221	132.3689074	133.3270542	135.5155076	135.5758638	135.1303854	134.4477669	133.5390088	133.0554097	130.1505526	124.381012	119.8478057	119.6016805	120.6246091	121.3041644	121.2246101	121.2988476	120.8408108	117.2922953	107.8839252	98.45076738	94.42255246	93.14175145	93.08924971	97.10021757	100.1474383	102.0920683	103.2591035	104.1851764	104.1809515	102.6787717	94.99249063	79.35939225	68.28127546	74.23485186	87.39445837	96.22728017	98.53078837	99.28316912	98.89545023	97.06553888	95.53916393	94.40264327	93.33076675	92.89892146	92.86725638
12-Jun-17	0.2	8.17659501	8.80086424	9.68525096	9.75010685	11.22748181	13.71568642	16.05822011	16.68312622	18.32469485	19.62023172	20.09858562	21.15385319	24.56123528	26.59272944	30.68859673	38.74785253	45.76135647	50.47297149	53.66566102	57.83279672	61.17188639	63.58735147	65.31354562	65.86366111	65.98828796	69.35654053	75.7655538	82.04213444	87.89793035	94.7113184	100.8889311	105.4752607	108.8025	112.6631886	115.4774327	116.7974404	118.7487732	121.984754	125.6514151	129.3145901	129.302261	127.2635774	127.1524006	131.0911484	134.2811262	135.0602291	135.2837103	137.4228638	140.3850102	139.8346654	137.6238421	138.2837102	142.0914564	145.8702406	148.1386859	151.1666477	152.5484765	152.598633	153.3733819	155.3520198	156.6661505	158.0684714	157.5860666	156.8096201	157.3235994	158.4145729	158.6888463	159.0038088	159.4752278	159.7210637	160.2218043	158.6310784	154.9245554	153.3333953	153.3266005	153.558655	153.9661032	153.8380675	152.58985	150.5533859	149.1680809	148.1542305	147.5822622	146.3005297	145.082505	144.7435197	146.0984155	146.6621124	145.4579121	144.027067	141.5508032	138.244599	136.3095853	136.0209123	137.2896338	137.0368293	135.7126519	134.3683608	133.5853284	133.3640619	130.8554426	125.6336677	121.7898078	122.0401182	123.739749	124.2671152	123.6749495	123.0054463	121.8920004	116.8142745	106.0734886	95.15332781	88.91891713	85.36835084	82.25236902	82.4247306	82.12160734	81.50478389	81.29932762	81.54055156	81.58267395	79.85050605	74.49091922	62.45695522	53.8072473	57.96117338	68.89551282	76.19854313	78.25066158	79.5443786	79.88998721	79.3862585	79.13182303	78.31334936	78.2847273	79.52928205	79.49912877
12-Jun-17	0.3	2.95305917	2.69565931	3.2551457	2.79858118	3.12407317	4.38124192	5.45626195	5.83365291	6.57986343	7.11719862	7.87893106	8.50507538	10.32020878	11.08770418	13.85217274	17.62688321	20.99303771	23.87358471	25.72315653	28.51577413	30.51028378	32.38532696	34.01154837	35.05380982	35.92879765	38.21460005	42.55726928	46.91866497	50.97769549	55.97510749	60.31625334	63.9595687	66.91607344	69.95934899	72.53455255	73.97175713	76.27130671	79.10035078	82.32644819	85.56138598	86.01267113	85.46286303	86.00777448	89.42303765	91.76653621	93.0993766	93.83520249	96.06472261	98.81680882	99.23220764	98.26755813	99.21436347	102.930054	105.9826272	108.176982	111.2619178	112.4735253	113.046304	114.2807514	116.0428647	117.3068899	118.9228254	118.7840456	118.4766661	119.3246019	120.4457115	120.7362383	121.1127755	121.6021899	121.8676483	122.0722696	120.7255257	117.7648736	116.4990439	116.4567289	115.9111618	115.5929157	115.3768949	114.1607972	112.5322019	111.4006506	110.5510762	109.5668244	108.6966418	107.5829614	107.1475737	108.3523951	108.4827975	107.6221079	106.6087034	104.3112189	101.5738172	99.49990147	98.72943204	98.35566282	97.26215683	95.88053234	94.4245592	93.6287236	94.03663722	92.63791198	89.24092479	87.25443568	88.11020435	89.15159127	89.56578032	88.52170863	87.49863081	85.77002148	81.10363661	72.45750995	63.50325928	58.02155016	53.77631778	50.42366118	48.46819834	46.67754142	45.37397519	44.57762995	44.15676358	44.2497319	43.03509805	40.02581173	33.70659614	29.21017328	31.49078294	37.45524621	41.73829075	42.96667508	43.85770283	44.5623379	44.41435709	44.10099776	44.45841576	44.32580295	45.58925445	46.28621704
12-Jun-17	0.4	1.14562427	1.47363356	1.57685219	0.87722239	1.07034978	1.60222626	1.88348198	1.59067631	2.1438339	2.00584599	2.92945845	3.11478322	4.2574616	4.58073325	5.90489473	8.08878875	9.20870601	10.98122025	12.35761766	13.81779587	15.65294247	16.93685003	18.08522579	19.05371601	20.16176938	21.95292213	24.93438176	28.36931464	31.5730666	35.56709029	39.20877855	42.34695198	45.29105372	48.48673919	51.05929161	52.94673949	55.6514393	58.74885508	62.13282455	65.42100638	66.43272505	66.76537332	67.84877122	71.48046757	74.19460916	75.89636008	78.00679083	80.31674713	83.92550155	85.1068243	85.00625869	86.74520072	90.66155834	94.26260453	97.02963576	100.308849	102.4770441	103.5184639	105.4615681	107.8724487	109.9645097	111.9967533	112.6346893	113.1112191	114.3869582	115.9602343	116.9218148	117.9086694	118.4008138	118.9869651	119.7945053	118.5800232	115.9274141	114.4332247	114.1169696	113.7030853	113.2929142	112.6056584	111.6203548	110.3034567	109.1841747	108.1232914	107.7244643	106.9801426	106.0498048	105.9024056	107.3301097	107.5684485	107.0744644	105.9621608	103.8712312	101.1197441	98.78824906	96.87425394	95.94943209	94.31309492	92.29804984	90.39509586	89.99987888	90.85636341	89.34699948	87.21934814	85.83727436	87.07129115	88.57746166	88.73803799	87.41041243	86.2273939	83.88240502	77.87559872	68.61586396	58.89448136	52.35259639	47.27368549	42.19882825	38.79053016	35.56515147	33.4058333	32.55469758	31.7917369	32.06574404	30.87993503	28.40934695	24.47746025	20.87591631	22.61299128	27.14213202	30.40449952	31.09830924	32.31912744	33.19714935	33.4340612	33.9874117	34.7321228	35.57322737	36.36864755	37.41089918
12-Jun-17	0.5	1.13145096	1.37842021	1.52246949	0.75190444	0.99942968	1.28028354	1.51632003	1.15744509	1.97137608	1.85258845	2.7263809	2.86553482	3.46155114	3.7992552	5.16814714	7.02043834	7.98410465	9.46641835	10.71192173	12.05530149	13.48321336	14.75116891	15.81193275	16.76332094	17.70741512	19.20990819	21.95006965	24.94937996	27.8031489	31.53653705	34.71293159	37.56531276	40.33572122	43.26948426	45.48707128	47.39763952	49.68162555	52.44701352	55.46096476	58.63230741	59.53026986	60.09394169	61.11736578	64.42291252	66.80625575	68.57699427	70.4601585	72.73464012	75.91960539	77.05255129	77.03603306	78.71899934	82.20002762	85.48723018	88.19879128	91.1745265	93.05654758	94.18450415	95.89890266	98.13055035	100.1707233	102.0211743	102.6124685	103.0301311	104.2976495	105.6050767	106.5719212	107.4506906	107.8066406	108.3348861	108.9192536	107.9277464	105.5105422	104.0755825	103.7831013	103.1273301	102.6268343	101.8814245	100.9570791	99.76262822	98.6727072	97.63789928	96.96989135	96.42289804	95.47431072	95.29527291	96.55178612	96.7509646	96.20734325	95.08392655	93.01371408	90.5621281	88.41381559	86.55047621	85.56123441	83.96455733	82.15736725	80.09734109	79.92864056	80.57204207	79.38273358	77.58450083	76.31060748	77.51572734	79.05404488	79.33825106	77.74720379	76.43194504	74.33887631	68.83774494	60.52960729	51.81407947	45.92649291	40.91868555	36.63901436	33.29783804	30.26246335	28.34470775	27.69481608	27.02595732	27.10541208	26.26241681	24.17438104	20.79566777	18.09271578	19.15447165	23.31782011	26.14688716	26.55565428	27.84758577	28.50797628	28.83843695	29.1581538	29.73315795	30.54486517	31.11375691	32.17920787
12-Jun-17	0.6	1.04616112	1.19344274	1.36153062	0.69783606	0.86901003	0.90940172	1.10107806	0.69114077	1.44609373	1.48213572	1.96394567	2.18377988	2.13348812	2.33120469	3.46860249	4.73442229	5.38835553	6.25122466	7.38886204	8.19867068	8.9984268	10.05872427	10.84004396	11.75647309	12.48795908	13.6105688	15.60589096	18.00964746	20.13659038	23.12989002	25.57431444	27.82376783	30.15899884	32.60395597	34.37710947	36.30278966	38.11330896	40.53829039	43.12374201	46.0187843	47.05268939	47.8402626	49.00093024	51.87959564	53.96872224	55.84467979	57.67138322	59.96914212	62.83909981	64.25234271	64.60476886	66.31688445	69.57500587	72.61726425	75.36045131	78.16175423	80.06115118	81.37917378	83.16732982	85.49476312	87.66690408	89.57629022	90.43428268	91.08183977	92.55496187	93.91686744	95.05231865	96.06723491	96.52678071	97.16478779	97.70253098	97.09375051	94.96362861	93.77251428	93.48739928	92.63187003	91.87331945	91.14399765	90.45206395	89.24726709	88.18555907	87.47038599	86.65320909	86.27532294	85.4408793	85.46081548	86.56294647	86.92370453	86.48397588	85.50608115	83.6465511	81.44655105	79.22203865	77.43169475	76.10178509	74.16286445	72.50789238	70.36494175	70.25588094	70.78275891	70.17718823	68.92739736	67.99427717	69.39587061	71.04272464	71.37780099	69.54379411	67.93675555	65.50776125	60.35626339	52.41042572	44.16085241	38.70693674	33.34877949	29.42647161	25.87314628	22.93703747	21.05685379	20.49175213	19.96568861	19.78462685	19.48060097	17.90776875	15.40572953	13.85588559	14.28879205	17.49137596	19.78727382	19.99199895	21.21158492	21.49077522	22.33930644	22.3074643	22.74661338	23.93732975	24.11069438	25.28131102
12-Jun-17	0.7	1.83504295	2.11989366	2.07083077	1.77201218	1.70552894	1.7232758	1.69718025	1.53925325	1.69399418	1.83491695	1.67158245	2.00265147	1.6947726	1.56844866	2.02817089	2.68746916	2.80747811	2.96836223	3.8325913	3.63751021	3.97704217	4.46813666	4.65029423	5.30428192	5.82506075	6.53811773	7.31500022	9.02126549	10.16427851	11.8771723	13.41916811	14.79547452	16.41082218	18.13393438	19.53554232	21.24506988	22.75119514	24.86404296	27.0163512	29.43575104	30.84242248	31.54622855	32.94223795	35.39630158	37.29551637	39.1399436	41.13653066	43.39564449	46.15807136	48.11994233	49.0571402	50.85643585	54.17513777	57.0289847	59.81614354	62.65427341	64.9372843	66.41983419	68.66304623	71.3445027	73.70749679	75.9388288	77.36409867	78.63019559	80.43122532	82.27592625	83.68907009	85.14992031	85.94934807	86.8660102	87.68911301	87.40535488	85.49052196	84.70585585	84.32415691	83.50455502	82.40544269	81.72832154	81.32085323	80.02970347	79.03087372	78.86450282	78.4103545	78.00485688	77.39788703	77.80316725	78.83168681	79.42600137	79.2991154	78.73986247	77.29449403	75.17928083	72.56863865	70.78667479	68.82737655	66.30980393	64.5666697	62.70359986	62.35975569	63.0653325	62.94532457	62.53476587	62.20898478	63.83432126	65.548033	65.71947336	63.94748076	62.24273973	59.07516344	53.83045828	45.79440776	37.57495594	32.13342338	26.65285688	22.45991841	18.7674646	15.9667926	14.049591	13.31074848	12.82762052	12.83797805	12.83421041	11.76072847	10.4159218	9.60865586	9.98028913	11.73891749	13.32122987	13.48814107	14.387103	14.49940512	15.73053622	15.71575786	16.30877728	17.83349039	17.71580255	18.97878006
12-Jun-17	0.8	3.13412147	3.66245957	3.36965019	3.01671801	3.03202681	2.97837076	2.65033609	2.78859829	3.12127373	2.98591222	2.99897979	3.08765668	2.7194804	2.62891915	3.01909056	3.62844217	3.48897318	3.70109866	4.11595064	3.83435263	4.21652888	4.52265321	4.47705296	4.82686496	5.20516126	5.63185735	6.29520085	7.5296644	8.48393092	9.92327586	11.04304854	12.19907287	13.634752	15.06557291	16.22533563	17.66471685	18.90505025	20.60671547	22.33642386	24.59580827	25.73503668	26.35341569	27.45829796	29.63373247	31.14964903	32.84077404	34.53341773	36.55649836	38.82170379	40.51394026	41.37067789	43.02369273	45.75357705	48.12653965	50.70222005	53.18148269	55.03970735	56.4291124	58.35039399	60.65829025	62.71095839	64.63104667	65.85976777	67.07523576	68.66187761	70.16608982	71.45302243	72.76363161	73.28065465	74.05708184	74.71652871	74.38910724	72.61582989	71.81680368	71.35456696	70.44612731	69.39821567	68.56062712	68.0127835	67.01881672	66.1104564	65.7857981	65.44804286	65.09828981	64.39161145	64.60832369	65.47880703	65.76927383	65.59298615	65.1206121	63.65367404	61.81337522	59.48403664	57.64585449	55.67978209	53.55547552	51.87054777	50.15571256	50.01483591	50.6590649	50.39587457	50.46461112	50.25207994	51.48412491	53.05353261	53.23042211	51.47176451	50.12376235	47.77544469	42.90234938	36.59841654	30.12426204	25.40349812	21.06382765	17.88197089	14.86677161	12.53840398	11.21017701	10.60075803	10.02833825	10.49900604	10.30855354	9.51875454	8.77130378	8.21857673	8.34166607	9.95781587	10.86023815	10.71564672	11.62281266	12.00708304	12.4487729	12.81564256	13.50902351	14.22398461	14.22497614	15.36097719
